epoch,accuracy,io_u,loss,val_accuracy,val_io_u,val_loss
60,0.9997827410697937,0.9605541825294495,0.0005272040143609047,0.9949707388877869,0.302833616733551,0.06384655088186264
61,0.9997972846031189,0.9631702303886414,0.0004866780654992908,0.9951087832450867,0.3181458115577698,0.059887051582336426
62,0.999800980091095,0.9637659192085266,0.0004759076691698283,0.9949946403503418,0.3110800087451935,0.06531044840812683
63,0.9998021125793457,0.9639886021614075,0.0004740899021271616,0.9949802756309509,0.30199816823005676,0.06396825611591339
64,0.9998098611831665,0.965362548828125,0.0004581256362143904,0.995066225528717,0.30302107334136963,0.06749508529901505
65,0.9998114109039307,0.9656069278717041,0.00045646302169188857,0.9950075149536133,0.2995932400226593,0.06737030297517776
66,0.9997981190681458,0.9632461667060852,0.00048512141802348197,0.9949959516525269,0.3019409477710724,0.06801208108663559
67,0.99980628490448,0.9648095369338989,0.0004642372368834913,0.9949968457221985,0.30668169260025024,0.06848835945129395
68,0.9998123049736023,0.9658493399620056,0.0004525285039562732,0.9949986934661865,0.28688228130340576,0.06696010380983353
69,0.9998164176940918,0.9666132926940918,0.00044019840424880385,0.9949802756309509,0.29948100447654724,0.06965584307909012
70,0.9998255372047424,0.96805739402771,0.00042170961387455463,0.9950338006019592,0.30449914932250977,0.07147087901830673
71,0.999829113483429,0.9688668847084045,0.00041187775786966085,0.9951176643371582,0.32015106081962585,0.06769212335348129
72,0.9998239874839783,0.9679064154624939,0.0004236797394696623,0.9950421452522278,0.3146781921386719,0.07000502198934555
73,0.9998255968093872,0.9681622385978699,0.0004234930092934519,0.99503493309021,0.3009718656539917,0.0760296955704689
74,0.9998265504837036,0.9683579802513123,0.0004207591409794986,0.9949609637260437,0.29901009798049927,0.07180976122617722
75,0.9998326897621155,0.9694497585296631,0.0004030418349429965,0.9949791431427002,0.30722829699516296,0.06739392131567001
76,0.9998350143432617,0.9699270129203796,0.00039784095133654773,0.9950121641159058,0.31662508845329285,0.06661378592252731
77,0.9998329877853394,0.96950364112854,0.0004066466062795371,0.995033323764801,0.3025900721549988,0.07468536496162415
78,0.9998311400413513,0.9692426919937134,0.0004137633368372917,0.9949802756309509,0.2960238754749298,0.07157343626022339
79,0.9998400807380676,0.9707600474357605,0.00038641199353151023,0.9950240850448608,0.31592413783073425,0.07036451995372772
80,0.9998517036437988,0.972884476184845,0.00035974240745417774,0.9950350522994995,0.3142932057380676,0.07341977208852768
81,0.9998502731323242,0.9726132750511169,0.0003641921794041991,0.9950136542320251,0.3034384250640869,0.07711868733167648
82,0.9998459815979004,0.9719111323356628,0.00037316937232390046,0.995020866394043,0.3075076639652252,0.08483541011810303
83,0.999851405620575,0.9728800058364868,0.0003608154074754566,0.9950953125953674,0.3053610920906067,0.08089415729045868
84,0.9998559355735779,0.9737885594367981,0.0003479745937511325,0.9950118064880371,0.3044261336326599,0.08303143084049225
85,0.9998481273651123,0.9723056554794312,0.00036803013063035905,0.9950155019760132,0.3019082248210907,0.07861513644456863
86,0.9998517036437988,0.9728858470916748,0.0003637693589553237,0.9949931502342224,0.3022645115852356,0.08199111372232437
87,0.9998332262039185,0.9696314930915833,0.00041883913218043745,0.9950209856033325,0.2986905872821808,0.07544319331645966
88,0.9998593926429749,0.9743509292602539,0.00033934731618501246,0.9950597882270813,0.3140888810157776,0.07903321832418442
89,0.999868631362915,0.9759412407875061,0.00032044900581240654,0.9949681758880615,0.30232423543930054,0.08106641471385956
90,0.9998692274093628,0.9759817719459534,0.00032040258520282805,0.9950413703918457,0.2970189154148102,0.0860455185174942
91,0.9998679757118225,0.9758692979812622,0.0003217375196982175,0.995023787021637,0.31635817885398865,0.07958263158798218
92,0.9998616576194763,0.974743664264679,0.000340745085850358,0.9950161576271057,0.2980841100215912,0.08299631625413895
93,0.9998683929443359,0.9759368300437927,0.0003213008458260447,0.9949953556060791,0.30003821849823,0.08489679545164108
94,0.9998696446418762,0.9761108160018921,0.0003205614921171218,0.9949556589126587,0.3108777105808258,0.07424434274435043
95,0.9998692274093628,0.9760969877243042,0.0003207818081136793,0.9950646162033081,0.30808591842651367,0.0834939181804657
96,0.9998781085014343,0.9776089787483215,0.0002998854033648968,0.9950092434883118,0.31005626916885376,0.0798339769244194
97,0.999875545501709,0.9771872758865356,0.0003053442342206836,0.9950692057609558,0.304852694272995,0.08591197431087494
98,0.9998766779899597,0.9773494005203247,0.0003030514344573021,0.9949889183044434,0.2967720031738281,0.08846127986907959
99,0.9998743534088135,0.9769167900085449,0.0003086252836510539,0.9950350522994995,0.31131628155708313,0.0859965905547142
